ID,Time(s),HeartRate(1/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),OxygenSaturation,CarbonDioxideSaturation,CoreTemperature(degC),CardiacOutput(L/min),HemoglobinContent(g),CentralVenousPressure(mmHg),Hematocrit,ArterialBloodPH,WhiteBloodCellCount(ct/uL),Bicarbonate-BloodConcentration(mg/dL),Creatinine-BloodConcentration(mg/dL),Lactate-BloodConcentration(mg/dL)
21,156603.5,187.5,75.9,88,63.8,27.78,0.975,0.033,37.9,7.04,929,3.23,1,7.487447,9944.52,168.7,0.01,31.61
21,157503.52,187.5,75.4,88,63.3,27.78,0.975,0.033,37.9,7.07,929,3.26,1,7.487837,9968.86,168.76,0.01,31.68
21,158403.54,187.5,75,88,62.8,27.78,0.975,0.033,37.9,7.1,929,3.27,1,7.487862,9992.08,168.82,0.01,31.76
21,159303.56,187.5,74.8,87,62.5,28.04,0.976,0.032,37.9,7.15,929,3.28,1,7.474254,9977.99,169.22,0.01,31.75
21,160203.58,187.5,74.7,88,62.3,28.04,0.976,0.033,37.8,7.24,929,3.3,1,7.478662,9930.34,169.72,0.01,31.87
21,161103.6,187.5,74.5,87,61.9,28.04,0.976,0.033,37.8,7.29,929,3.32,1,7.479077,9918.33,170.08,0.01,31.95
21,162003.62,187.5,74.1,87,61.4,28.04,0.976,0.033,37.8,7.33,928,3.33,1,7.47924,9927.55,170.33,0.01,32.02
21,162903.64,187.5,73.6,87,60.9,28.04,0.976,0.033,37.8,7.37,928,3.36,1,7.479658,9949.08,170.52,0.01,32.1
21,163803.66,187.5,73.1,86,60.4,28.04,0.977,0.033,37.8,7.39,928,3.38,1,7.479594,9977.34,170.67,0.01,32.17
21,164703.68,187.5,72.6,86,59.8,28.04,0.977,0.033,37.8,7.42,928,3.4,1,7.479908,10008.8,170.79,0.01,32.25
21,165603.7,187.5,72,85,59.2,28.04,0.977,0.033,37.8,7.44,928,3.42,1,7.479918,10041.19,170.9,0.01,32.32
21,166503.72,187.5,71.5,84,58.6,28.04,0.977,0.033,37.8,7.47,929,3.42,1,7.480026,10073.07,171,0.01,32.4
21,167403.74,187.5,70.9,84,58,28.04,0.977,0.033,37.8,7.49,928,3.41,1,7.480226,10103.61,171.1,0.01,32.48
21,168303.76,187.5,70.3,83,57.4,28.04,0.977,0.033,37.8,7.52,928,3.41,1,7.480156,10132.37,171.19,0.01,32.56
21,169203.78,187.5,69.8,83,56.8,28.04,0.977,0.033,37.8,7.55,928,3.41,1,7.480506,10159.14,171.28,0.01,32.64
21,170103.8,187.5,69.2,82,56.2,28.04,0.977,0.033,37.8,7.57,928,3.44,1,7.480343,10183.86,171.38,0.01,32.72
21,171003.82,187.5,68.7,82,55.6,28.3,0.977,0.033,37.8,7.6,928,3.46,1,7.482104,10206.56,171.47,0.01,32.8
21,171903.84,187.5,68.2,81,55,28.3,0.977,0.033,37.7,7.63,928,3.48,1,7.482744,10227.37,171.57,0.01,32.88
21,172803.86,187.5,67.6,81,54.5,28.3,0.977,0.033,37.7,7.66,928,3.51,1,7.482623,10246.44,171.67,0.01,32.97
21,173703.88,187.5,67.1,80,53.9,28.3,0.977,0.033,37.7,7.69,928,3.52,1,7.483106,10263.94,171.77,0.01,33.05
21,174603.9,187.5,66.6,80,53.4,28.3,0.977,0.033,37.7,7.72,928,3.51,1,7.482945,10280.02,171.87,0.01,33.13
21,175503.92,187.5,66.1,79,52.8,28.3,0.977,0.033,37.7,7.75,928,3.51,1,7.483439,10294.84,171.97,0,33.21
21,176403.94,187.5,65.7,79,52.3,28.3,0.977,0.034,37.7,7.78,928,3.51,1,7.494091,10308.56,172.02,0,33.3
21,177303.96,187.5,65.2,78,51.8,28.04,0.977,0.034,37.7,7.81,928,3.53,1,7.494208,10321.33,172.11,0,33.38
21,178203.98,187.5,64.7,78,51.3,28.04,0.977,0.034,37.7,7.84,928,3.55,1,7.495459,10333.31,172.21,0,33.46
21,179104,187.5,64.3,77,50.8,28.3,0.977,0.034,37.7,7.87,928,3.57,1,7.49757,10344.61,172.31,0,33.54
21,180004.02,187.5,63.8,77,50.3,28.3,0.977,0.034,37.7,7.89,928,3.6,1,7.494834,10355.36,172.42,0,33.62
21,180904.04,187.5,63.6,77,50,28.3,0.977,0.034,37.7,7.95,928,3.64,1,7.487365,10327.63,172.79,0,33.62
21,181804.06,187.5,63.9,77,50.1,28.3,0.977,0.034,37.7,8.07,928,3.67,1,7.492536,10224.28,173.59,0,33.7
21,182704.08,187.5,63.8,77,49.9,28.3,0.978,0.034,37.7,8.14,928,3.69,1,7.493354,10187.63,174.13,0,33.78
21,183604.1,187.5,63.4,77,49.5,28.3,0.978,0.034,37.7,8.17,928,3.69,1,7.493767,10191.24,174.49,0,33.86
21,184504.12,187.5,62.9,76,49,28.3,0.978,0.034,37.7,8.18,928,3.68,1,7.494305,10215.41,174.73,0,33.92
21,185404.14,187.5,62.4,76,48.4,28.3,0.978,0.034,37.7,8.18,928,3.69,1,7.494371,10249.23,174.92,0,33.98
21,186304.16,187.5,61.8,75,47.9,28.3,0.978,0.035,37.7,8.18,928,3.7,1,7.494343,10286.59,175.06,0,34.05
21,187204.18,187.5,61.3,75,47.3,28.3,0.978,0.035,37.7,8.18,928,3.71,1,7.494116,10324.09,175.19,0,34.11
21,188104.2,187.5,60.7,74,46.8,28.3,0.978,0.035,37.6,8.18,928,3.73,1,7.494658,10359.93,175.29,0,34.17
21,189004.22,187.5,60.2,74,46.3,28.3,0.978,0.035,37.6,8.17,928,3.72,1,7.495125,10393.26,175.39,0,34.23
21,189904.24,187.5,59.8,73,45.9,28.57,0.978,0.035,37.6,8.17,928,3.7,1,7.497703,10423.8,175.47,0,34.3
21,190804.26,187.5,59.3,73,45.4,28.57,0.978,0.035,37.6,8.18,928,3.69,1,7.497398,10451.56,175.56,0,34.36
21,191704.28,187.5,58.9,72,45,28.57,0.978,0.035,37.6,8.18,928,3.68,1,7.497147,10476.72,175.64,0,34.42
21,192604.3,187.5,58.5,72,44.6,28.57,0.978,0.035,37.6,8.18,928,3.68,1,7.497109,10499.53,175.72,0,34.49
21,193504.32,187.5,58.1,71,44.2,28.57,0.978,0.035,37.6,8.19,928,3.7,1,7.497621,10520.24,175.8,0,34.55
21,194404.34,187.5,57.7,71,43.9,28.57,0.978,0.035,37.6,8.2,928,3.71,1,7.497513,10539.15,175.88,0,34.61
21,195304.36,187.5,57.4,71,43.5,28.57,0.978,0.035,37.6,8.2,928,3.73,1,7.497805,10556.5,175.95,0,34.67
21,196204.38,187.5,57.1,70,43.2,28.57,0.978,0.035,37.6,8.21,928,3.74,1,7.497997,10572.54,176.02,0,34.73
21,197104.4,187.5,56.8,70,42.9,28.57,0.978,0.035,37.6,8.22,928,3.73,1,7.497956,10587.46,176.09,0,34.79
21,198004.42,187.5,56.5,70,42.6,28.57,0.978,0.035,37.6,8.22,928,3.71,1,7.508029,10601.46,176.13,0,34.85
21,198904.44,187.5,56.2,69,42.3,28.3,0.977,0.035,37.6,8.23,928,3.7,1,7.508368,10614.68,176.17,0,34.91
21,199804.46,187.5,55.9,69,42,28.3,0.977,0.035,37.6,8.24,928,3.7,1,7.509174,10627.27,176.23,0,34.97
21,200704.48,187.5,55.7,69,41.8,28.57,0.978,0.036,37.6,8.24,928,3.71,1,7.512495,10639.34,176.3,0,35.02
21,201604.5,187.5,55.4,69,41.5,28.57,0.977,0.036,37.6,8.25,928,3.73,1,7.511136,10650.99,176.36,0,35.08
21,202504.52,187.5,55.4,69,41.5,28.57,0.978,0.035,37.6,8.29,928,3.76,1,7.498557,10619.8,176.71,0,35.05
21,203404.54,187.5,55.9,69,41.7,28.57,0.978,0.035,37.6,8.4,928,3.82,1,7.503549,10508.78,177.47,0,35.1
21,204304.56,187.5,55.9,69,41.7,28.57,0.978,0.036,37.6,8.45,928,3.84,1,7.503638,10473.29,177.97,0,35.16
21,205204.58,187.5,55.7,69,41.5,28.57,0.978,0.036,37.6,8.45,928,3.82,1,7.504037,10482,178.29,0,35.21
21,206104.6,187.5,55.4,69,41.2,28.57,0.978,0.036,37.6,8.44,928,3.8,1,7.503705,10512.49,178.5,0,35.25
21,207004.62,187.5,55,68,40.9,28.57,0.979,0.036,37.6,8.42,928,3.78,1,7.504244,10552.6,178.65,0,35.28
21,207904.64,187.5,54.6,68,40.5,28.57,0.978,0.036,37.6,8.39,928,3.77,1,7.50398,10595.68,178.76,0,35.32
21,208804.66,187.5,54.2,68,40.2,28.57,0.979,0.036,37.6,8.37,928,3.77,1,7.504298,10638.15,178.84,0,35.36
21,209704.68,187.5,53.9,67,39.9,28.57,0.979,0.036,37.6,8.35,928,3.77,1,7.504555,10678.21,178.9,0,35.39
21,210604.7,187.5,53.5,67,39.6,28.85,0.979,0.036,37.6,8.32,928,3.78,1,7.505556,10715.06,178.96,0,35.43
21,211504.72,187.5,53.2,66,39.4,28.85,0.979,0.036,37.6,8.31,928,3.78,1,7.505833,10748.48,179.01,0,35.47
21,212404.74,187.5,53,66,39.1,28.85,0.979,0.036,37.6,8.29,928,3.76,1,7.505931,10778.57,179.05,0,35.51
21,213304.76,187.5,52.7,66,38.9,28.85,0.979,0.036,37.6,8.28,928,3.73,1,7.505864,10805.59,179.09,0,35.55
21,214204.78,187.5,52.5,66,38.7,28.85,0.979,0.036,37.6,8.27,928,3.72,1,7.505975,10829.86,179.12,0,35.59
21,215104.8,187.5,52.3,65,38.5,28.85,0.979,0.036,37.6,8.26,928,3.7,1,7.5064,10851.72,179.15,0,35.63
21,216004.82,187.5,52.1,65,38.3,28.85,0.979,0.036,37.6,8.25,928,3.71,1,7.506225,10871.5,179.18,0,35.67
21,216904.84,187.5,51.9,65,38.1,28.85,0.979,0.036,37.6,8.24,928,3.72,1,7.506127,10889.48,179.21,0,35.71
21,217804.86,187.5,51.7,65,38,28.85,0.979,0.036,37.6,8.24,928,3.73,1,7.506433,10905.94,179.24,0,35.74
21,218704.88,187.5,51.5,65,37.8,28.85,0.979,0.036,37.6,8.23,928,3.74,1,7.506616,10921.1,179.27,0,35.78
21,219604.9,187.5,51.4,64,37.7,28.85,0.979,0.036,37.6,8.23,928,3.74,1,7.517405,10935.17,179.25,0,35.82
21,220504.92,187.5,51.2,64,37.5,28.57,0.978,0.036,37.6,8.22,928,3.72,1,7.5171,10948.32,179.26,0,35.86
21,221404.94,187.5,51.1,64,37.4,28.57,0.978,0.036,37.6,8.22,928,3.7,1,7.518064,10960.69,179.28,0,35.9
21,222304.96,187.5,51,64,37.3,28.57,0.978,0.036,37.6,8.22,928,3.69,1,7.517868,10972.43,179.3,0,35.93
21,223204.98,187.5,50.8,64,37.2,28.57,0.978,0.036,37.6,8.21,928,3.69,1,7.518268,10983.63,179.32,0,35.97
21,224105,187.5,50.9,64,37.2,28.85,0.979,0.036,37.6,8.25,928,3.71,1,7.50759,10950.36,179.61,0,35.94
21,225005.02,187.5,51.2,64,37.4,28.85,0.979,0.036,37.6,8.3,928,3.75,1,7.5097,10886.79,180.06,0,35.99
21,225905.04,187.5,51.2,64,37.4,28.85,0.979,0.036,37.6,8.32,928,3.77,1,7.509504,10872.31,180.36,0,36.02
21,226805.06,187.5,51.1,64,37.3,28.85,0.979,0.036,37.6,8.32,928,3.78,1,7.509913,10884.26,180.56,0,36.05
21,227705.08,187.5,50.9,64,37.1,28.85,0.979,0.036,37.6,8.3,928,3.76,1,7.509866,10909.65,180.7,0,36.07
21,228605.1,187.5,50.7,64,36.9,28.85,0.979,0.036,37.6,8.28,928,3.73,1,7.509631,10941.08,180.79,0,36.1
21,229505.12,187.5,50.5,64,36.8,28.85,0.979,0.036,37.6,8.26,928,3.71,1,7.51005,10974.34,180.86,0,36.12
21,230405.14,187.5,50.2,63,36.6,28.85,0.979,0.036,37.6,8.23,928,3.69,1,7.510172,11007.07,180.91,0,36.14
21,231305.16,187.5,50,63,36.5,28.85,0.979,0.036,37.6,8.21,928,3.69,1,7.509942,11038.08,180.95,0,36.16
21,232205.18,187.5,49.8,63,36.3,28.85,0.979,0.036,37.6,8.19,928,3.69,1,7.510084,11066.79,180.98,0,36.19
21,233105.2,187.5,49.7,63,36.2,28.85,0.979,0.037,37.6,8.18,928,3.7,1,7.510483,11093.05,181.01,0,36.21
21,234005.22,187.5,49.5,62,36.1,28.85,0.979,0.037,37.6,8.16,928,3.71,1,7.510204,11116.9,181.03,0,36.23
21,234905.24,187.5,49.4,62,36,28.85,0.979,0.037,37.6,8.15,928,3.7,1,7.510142,11138.51,181.04,0,36.26
21,235805.26,187.5,49.2,62,35.9,28.85,0.979,0.037,37.6,8.13,928,3.67,1,7.510582,11158.08,181.06,0,36.28
21,236705.28,187.5,49.1,62,35.8,28.85,0.979,0.037,37.6,8.12,928,3.65,1,7.510498,11175.86,181.07,0,36.31
21,237605.3,187.5,49,62,35.7,28.85,0.979,0.037,37.6,8.11,928,3.64,1,7.510219,11192.06,181.08,0,36.34
21,238505.32,187.5,48.9,62,35.6,28.85,0.979,0.037,37.6,8.1,928,3.64,1,7.51058,11206.89,181.08,0,36.36
21,239405.34,187.5,48.8,62,35.5,28.85,0.979,0.037,37.6,8.1,928,3.64,1,7.510654,11220.55,181.09,0,36.39
21,240305.36,187.5,48.7,62,35.5,28.85,0.979,0.037,37.6,8.09,928,3.65,1,7.510382,11233.19,181.1,0,36.41
21,241205.38,187.5,48.6,61,35.4,28.85,0.979,0.037,37.6,8.08,928,3.66,1,7.510602,11244.96,181.1,0,36.44
21,242105.4,187.5,48.5,61,35.3,28.85,0.978,0.037,37.6,8.08,928,3.67,1,7.523082,11256,181.05,0,36.46
21,243005.42,187.5,48.5,61,35.3,28.85,0.978,0.037,37.6,8.07,928,3.65,1,7.523514,11266.42,181.05,0,36.48
21,243905.44,187.5,48.4,61,35.2,28.85,0.978,0.037,37.6,8.06,928,3.63,1,7.52342,11276.32,181.05,0,36.51
21,244805.46,187.5,48.3,61,35.2,28.85,0.978,0.037,37.6,8.06,928,3.62,1,7.523837,11285.78,181.05,0,36.53
21,245705.48,187.5,48.5,61,35.3,28.85,0.979,0.037,37.6,8.09,928,3.62,1,7.51033,11250.59,181.31,0,36.49
21,246605.5,187.5,48.8,62,35.5,29.13,0.979,0.037,37.6,8.14,928,3.66,1,7.516313,11185.49,181.73,0,36.53
21,247505.52,187.5,48.8,62,35.5,29.13,0.979,0.037,37.6,8.16,928,3.68,1,7.515151,11170.94,182,0,36.55
21,248405.54,187.5,48.7,62,35.5,29.13,0.979,0.037,37.6,8.15,928,3.69,1,7.514905,11183.28,182.18,0,36.57
21,249305.56,187.5,48.6,61,35.3,29.13,0.979,0.037,37.6,8.13,928,3.69,1,7.514889,11209.02,182.3,0,36.58
21,250205.58,187.5,48.4,61,35.2,29.13,0.979,0.037,37.6,8.11,928,3.68,1,7.51502,11240.56,182.38,0,36.59
21,251105.6,187.5,48.2,61,35.1,29.13,0.979,0.037,37.6,8.08,928,3.65,1,7.515257,11273.59,182.44,0,36.6
21,252005.62,187.5,48.1,61,35,29.13,0.979,0.037,37.6,8.06,928,3.62,1,7.515491,11305.79,182.48,0,36.62
21,252905.64,187.5,47.9,61,34.9,29.13,0.979,0.037,37.6,8.04,928,3.6,1,7.515611,11335.98,182.51,0,36.63
21,253805.66,187.5,47.8,60,34.8,29.13,0.979,0.037,37.6,8.02,928,3.59,1,7.515598,11363.65,182.53,0,36.64
21,254705.68,187.5,47.6,60,34.7,29.13,0.979,0.037,37.6,8,928,3.6,1,7.51559,11388.68,182.54,0,36.66
21,255605.7,187.5,47.5,60,34.6,29.13,0.979,0.037,37.6,7.98,928,3.6,1,7.515417,11411.16,182.55,0,36.67
21,256505.72,187.5,47.4,60,34.5,29.13,0.979,0.037,37.6,7.97,928,3.61,1,7.515442,11431.28,182.56,0,36.69
21,257405.74,187.5,47.3,60,34.4,29.13,0.979,0.037,37.6,7.95,928,3.62,1,7.515349,11449.28,182.56,0,36.71
21,258305.76,187.5,47.2,60,34.4,29.13,0.979,0.037,37.6,7.94,928,3.6,1,7.515314,11465.41,182.56,0,36.72
21,259205.78,187.5,47.2,60,34.3,29.13,0.979,0.037,37.6,7.93,928,3.57,1,7.515382,11479.91,182.55,0,36.74
22,0.02,96.77,88,112,62.1,14.29,0.979,0.029,37,7.41,1112,4.21,0,7.410985,6998.38,159.36,1.13,7.94
22,900.04,96.77,88.1,112,62.1,14.15,0.978,0.029,37.1,7.44,1112,4.21,0,7.422849,6963.51,159.72,1.09,8.23
22,1800.06,96.77,88.4,113,62,14.15,0.978,0.029,37.2,7.52,1112,4.34,0,7.426823,6879.05,160.66,1.05,8.58
22,2700.08,93.75,88.6,114,61.6,14.15,0.978,0.029,37.3,7.56,1112,4.4,0,7.427537,6822.35,161.34,1.02,8.95
22,3600.1,93.75,88.7,114,61.6,14.15,0.978,0.029,37.4,7.59,1112,4.38,0,7.42789,6787.01,161.8,0.99,9.32
22,4500.12,93.75,88.7,114,61.6,14.15,0.977,0.029,37.5,7.61,1112,4.4,0,7.428389,6765.12,162.13,0.96,9.67
22,5400.14,93.75,88.8,114,61.6,14.15,0.977,0.03,37.5,7.62,1112,4.48,0,7.428634,6751.72,162.36,0.93,10.02
22,6300.16,93.75,88.8,114,61.6,14.22,0.977,0.03,37.6,7.63,1112,4.43,0,7.429428,6743.93,162.53,0.9,10.35
22,7200.18,93.75,88.8,114,61.6,14.29,0.977,0.03,37.7,7.63,1112,4.43,0,7.429985,6740.07,162.65,0.88,10.67
22,8100.2,90.91,88.7,115,61,14.49,0.978,0.029,37.7,7.62,1112,4.43,0,7.426407,6709,163.1,0.85,10.96
22,9000.22,90.91,89.1,115,61.1,14.71,0.978,0.03,37.8,7.73,1112,4.55,0,7.430645,6636.51,163.89,0.82,11.23
22,9900.24,90.91,89.3,115,61.1,14.93,0.978,0.03,37.8,7.77,1112,4.56,0,7.433957,6595.55,164.37,0.8,11.52
22,10800.26,88.24,88.8,116,60.4,15.23,0.978,0.03,37.9,7.72,1112,4.53,0,7.430295,6576.33,164.68,0.78,11.81
22,11700.28,88.24,89.3,117,60.7,15.63,0.978,0.03,37.9,7.77,1112,4.54,0,7.434317,6570.53,164.85,0.76,12.09
22,12600.3,88.24,89.3,117,60.7,16.04,0.978,0.03,38,7.77,1112,4.6,0,7.439586,6573.58,164.89,0.74,12.37
22,13500.32,90.91,90.2,117,61.5,16.39,0.977,0.03,38,7.9,1112,4.58,0,7.432765,6582.61,164.97,0.72,12.65
22,14400.34,90.91,89.7,116,61.3,16.85,0.977,0.03,38,7.81,1112,4.61,0,7.443968,6596.29,164.91,0.7,12.95
22,15300.36,90.91,89.2,115,61.1,17.24,0.977,0.03,38,7.75,1112,4.56,0,7.435911,6613.25,164.92,0.68,13.27
22,16200.38,90.91,89.1,115,61.1,17.65,0.977,0.03,38.1,7.73,1112,4.5,0,7.445469,6632.11,164.84,0.66,13.6
22,17100.4,90.91,89.1,115,61.1,17.96,0.976,0.03,38.1,7.71,1112,4.53,0,7.437739,6652.22,164.84,0.64,13.95
22,18000.42,90.91,89,115,61.1,18.29,0.976,0.03,38.1,7.69,1112,4.44,0,7.437742,6673.23,164.79,0.62,14.31
22,18900.44,90.91,88.9,115,61.2,18.63,0.976,0.03,38.1,7.67,1112,4.51,0,7.439511,6694.88,164.72,0.61,14.69
22,19800.46,93.75,88.9,114,60.7,18.87,0.976,0.03,38.1,7.8,1112,4.48,0,7.439098,6717.21,164.66,0.59,15.08
22,20700.48,93.75,88.8,114,61.6,19.11,0.975,0.03,38.1,7.63,1112,4.48,0,7.440097,6740.81,164.59,0.57,15.47
22,21600.5,93.75,88.7,114,61.6,19.35,0.975,0.03,38.1,7.61,1112,4.4,0,7.441061,6764.42,164.52,0.56,15.87
22,22500.52,93.75,88.7,114,61.6,19.61,0.975,0.03,38.2,7.59,1112,4.38,0,7.443117,6787.77,164.45,0.54,16.28
22,23400.54,93.75,88.6,114,61.6,19.74,0.975,0.03,38.2,7.57,1112,4.4,0,7.44223,6810.8,164.39,0.53,16.69
22,24300.56,93.75,88.5,114,61.6,19.87,0.975,0.03,38.2,7.55,1112,4.32,0,7.44266,6833.51,164.33,0.51,17.09
22,25200.58,93.75,88.3,114,62.3,20,0.974,0.03,38.2,7.38,1112,4.37,0,7.447918,6856.3,164.22,0.5,17.51
22,26100.6,96.77,88.4,113,62,20,0.974,0.03,38.2,7.52,1112,4.32,0,7.453528,6881.34,164.08,0.49,17.93
22,27000.62,96.77,88.3,113,62.1,20.13,0.974,0.03,38.2,7.5,1112,4.34,0,7.455403,6907.52,163.99,0.47,18.32
22,27900.64,96.77,88.2,112,62.1,20.27,0.973,0.03,38.2,7.47,1112,4.26,0,7.456481,6933.58,163.91,0.46,18.71
22,28800.66,96.77,88.1,112,62.1,20.27,0.973,0.03,38.2,7.45,1112,4.22,0,7.456244,6959.22,163.84,0.45,19.09
22,29700.68,96.77,88.1,112,62.1,20.55,0.974,0.03,38.2,7.44,1112,4.26,0,7.444075,6969.43,164.06,0.44,19.45
22,30600.7,96.77,88.1,112,62.1,20.69,0.974,0.03,38.2,7.45,1112,4.27,0,7.441767,6960.91,164.37,0.42,19.79
22,31500.72,96.77,88.1,112,62.1,20.83,0.974,0.03,38.2,7.44,1112,4.21,0,7.441314,6962.06,164.57,0.41,20.13
22,32400.74,96.77,88.1,112,62.1,20.83,0.974,0.03,38.2,7.44,1112,4.24,0,7.447453,6968.84,164.63,0.4,20.5
22,33300.76,96.77,88.1,112,62.1,20.83,0.974,0.03,38.2,7.43,1112,4.27,0,7.446585,6980.63,164.72,0.39,20.85
22,34200.78,96.77,88,112,62.1,20.98,0.974,0.03,38.2,7.41,1112,4.21,0,7.44722,6996.19,164.77,0.38,21.19
22,35100.8,100,87.9,111,62.5,20.98,0.974,0.03,38.2,7.4,1112,4.2,0,7.447041,7015.35,164.8,0.37,21.52
22,36000.82,100,87.9,111,62.5,21.13,0.974,0.03,38.2,7.38,1112,4.25,0,7.448469,7036.95,164.8,0.36,21.84
22,36900.84,100,87.8,111,62.5,21.13,0.974,0.03,38.2,7.36,1112,4.19,0,7.447747,7059.44,164.8,0.35,22.15
22,37800.86,100,87.7,111,62.5,21.13,0.974,0.03,38.2,7.34,1112,4.14,0,7.447254,7082.47,164.79,0.34,22.46
22,38700.88,100,87.7,111,62.5,21.13,0.974,0.03,38.2,7.33,1112,4.19,0,7.448357,7105.79,164.77,0.33,22.75
22,39600.9,100,87.6,111,62.6,21.28,0.974,0.03,38.2,7.31,1112,4.11,0,7.448371,7129.23,164.76,0.32,23.04
22,40500.92,100,87.5,111,62.6,21.28,0.974,0.03,38.2,7.29,1112,4.08,0,7.447957,7152.69,164.75,0.31,23.32
22,41400.94,103.45,87.9,110,63.3,21.28,0.974,0.03,38.2,7.32,1112,4.07,0,7.447715,7176.74,164.73,0.3,23.59
22,42300.96,103.45,87.4,110,63,21.43,0.974,0.03,38.2,7.26,1112,4.08,0,7.448452,7201.62,164.7,0.29,23.85
22,43200.98,103.45,87.3,110,63,21.43,0.974,0.03,38.2,7.24,1112,4.06,0,7.44901,7226.18,164.67,0.29,24.1
22,44101,103.45,87.2,110,63,21.43,0.974,0.03,38.2,7.22,1112,4.05,0,7.448884,7250.39,164.65,0.28,24.35
22,45001.02,103.45,87.2,110,63,21.43,0.974,0.03,38.2,7.19,1112,4.03,0,7.448673,7274.37,164.63,0.27,24.59
22,45901.04,103.45,87.1,109,63,21.43,0.973,0.03,38.2,7.17,1112,4.02,0,7.449193,7298.09,164.61,0.26,24.82
22,46801.06,103.45,87,109,63,21.43,0.973,0.031,38.2,7.15,1112,4.01,0,7.456094,7322.28,164.51,0.26,25.08
22,47701.08,107.14,86.9,108,63.7,21.43,0.973,0.031,38.2,7.14,1112,4,0,7.460114,7349.53,164.43,0.25,25.3
22,48601.1,107.14,86.9,108,63.6,21.43,0.973,0.031,38.2,7.11,1112,3.94,0,7.460634,7377.84,164.37,0.24,25.5
22,49501.12,107.14,86.8,108,63.5,21.43,0.973,0.031,38.2,7.09,1112,3.94,0,7.460452,7405.53,164.33,0.24,25.7
22,50401.14,107.14,86.7,108,63.5,21.43,0.973,0.031,38.2,7.07,1112,3.96,0,7.460228,7432.41,164.3,0.23,25.9
22,51301.16,107.14,86.7,108,63.5,21.58,0.973,0.03,38.2,7.06,1112,3.93,0,7.447764,7441.05,164.56,0.22,25.95
22,52201.18,107.14,86.7,108,63.5,21.58,0.973,0.03,38.2,7.07,1112,3.91,0,7.450634,7426.46,164.86,0.22,26.2
22,53101.2,107.14,86.7,108,63.5,21.58,0.973,0.03,38.2,7.08,1112,3.92,0,7.450396,7424.39,165.09,0.21,26.39
22,54001.22,107.14,86.7,108,63.5,21.58,0.973,0.03,38.2,7.07,1112,3.96,0,7.450794,7430.91,165.24,0.21,26.56
22,54901.24,107.14,86.6,108,63.5,21.74,0.973,0.031,38.2,7.06,1112,3.93,0,7.451879,7443.26,165.35,0.2,26.73
22,55801.26,107.14,86.6,108,63.4,21.74,0.973,0.031,38.2,7.05,1112,3.88,0,7.45178,7459.61,165.43,0.19,26.9
22,56701.28,107.14,86.5,108,63.4,21.74,0.973,0.031,38.2,7.04,1112,3.86,0,7.451701,7478.69,165.48,0.19,27.05
22,57601.3,107.14,86.5,108,63.4,21.74,0.973,0.031,38.2,7.02,1113,3.89,0,7.451649,7499.72,165.51,0.18,27.2
22,58501.32,111.11,86.6,107,64.3,21.74,0.973,0.031,38.3,7.15,1113,3.88,0,7.451622,7522.24,165.53,0.18,27.35
22,59401.34,111.11,86.3,107,64.1,21.74,0.973,0.031,38.3,6.99,1113,3.84,0,7.451535,7547.09,165.54,0.17,27.49
22,60301.36,111.11,86.3,107,64,21.74,0.973,0.031,38.3,6.97,1113,3.82,0,7.45133,7572.38,165.54,0.17,27.63
22,61201.38,111.11,86.2,107,64,21.74,0.973,0.031,38.3,6.95,1113,3.82,0,7.450819,7597.68,165.53,0.17,27.76
22,62101.4,111.11,86.1,107,63.9,21.9,0.973,0.031,38.3,6.93,1113,3.82,1,7.451463,7623,165.53,0.16,27.89
22,63001.42,111.11,86,106,63.9,21.74,0.973,0.031,38.3,6.91,1113,3.81,1,7.451008,7648.25,165.51,0.16,28.02
22,63901.44,111.11,85.9,106,63.8,21.9,0.973,0.031,38.3,6.89,1113,3.76,1,7.452476,7673.4,165.5,0.15,28.14
22,64801.46,111.11,85.9,106,63.8,21.9,0.973,0.031,38.3,6.87,1113,3.72,1,7.452477,7698.33,165.49,0.15,28.25
22,65701.48,115.38,85.8,105,64.7,21.9,0.973,0.031,38.3,6.86,1113,3.78,1,7.452498,7723.83,165.48,0.14,28.37
22,66601.5,115.38,85.7,105,64.6,21.9,0.973,0.031,38.3,6.84,1113,3.72,1,7.452269,7750.14,165.46,0.14,28.48
22,67501.52,115.38,85.6,105,64.6,21.9,0.973,0.031,38.3,6.82,1113,3.72,1,7.452011,7775.78,165.45,0.14,28.59
22,68401.54,115.38,85.6,105,64.5,21.9,0.973,0.031,38.3,6.8,1113,3.73,1,7.451985,7800.83,165.44,0.13,28.69
22,69301.56,115.38,85.5,105,64.5,21.74,0.972,0.031,38.3,6.79,1113,3.68,1,7.462679,7825.36,165.3,0.13,28.79
22,70201.58,115.38,85.4,105,64.4,21.74,0.972,0.031,38.3,6.77,1113,3.65,1,7.462905,7849.41,165.29,0.13,28.89
22,71101.6,115.38,85.3,105,64.3,21.74,0.972,0.031,38.3,6.75,1113,3.67,1,7.463086,7873.01,165.28,0.12,28.98
22,72001.62,115.38,85.3,105,64.3,21.74,0.972,0.031,38.3,6.74,1113,3.64,1,7.462944,7896.23,165.27,0.12,29.08
